grid_id,cnt_store,cnt_112,cnt_5crime,cnt_cctv,cnt_patrol,sigungu,x_center,y_center,hotspot,z_112,z_5crime,z_cctv,z_patrol,need_score,rank_in_sigungu
다라872316,15,6,0,6,1,고흥군,987250.0,1631650.0,True,-0.26547911064135676,-0.5148400149209998,0.9571527684229225,1.0119177007070443,-1.76485436012734,80
다라807235,7,0,0,8,0,고흥군,980750.0,1623550.0,True,-0.7801001558846022,-0.5148400149209998,1.6161759860255906,-0.5979513685996171,-1.8040524795185886,81
다라873316,34,9,0,3,2,고흥군,987350.0,1631650.0,True,-0.008168588019734026,-0.5148400149209998,-0.031382057981079466,2.6217867700137054,-1.8182109589570468,82
다라701191,10,1,0,4,1,고흥군,970150.0,1619150.0,True,-0.6943299816773947,-0.5148400149209998,0.29812955082025455,1.0119177007070443,-1.8641936223620441,83
다라797234,17,0,0,10,0,고흥군,979750.0,1623450.0,True,-0.7801001558846022,-0.5148400149209998,2.275199203628259,-0.5979513685996171,-2.133564088319923,84
다라800237,33,13,0,7,2,고흥군,980050.0,1623750.0,True,0.3349121088090963,-0.5148400149209998,1.2866643772242565,2.6217867700137054,-2.1341534797308848,85
다라657075,8,0,0,6,1,고흥군,965750.0,1607550.0,True,-0.7801001558846022,-0.5148400149209998,0.9571527684229225,1.0119177007070443,-2.2794754053705857,86
다라833128,9,2,1,10,2,고흥군,983350.0,1612850.0,True,-0.608559807470187,0.7137554752313862,2.275199203628259,2.6217867700137054,-2.343297319059783,87
다라832127,7,1,0,4,2,고흥군,983250.0,1612750.0,True,-0.6943299816773947,-0.5148400149209998,0.29812955082025455,2.6217867700137054,-2.6691281570153746,88
다라848429,7,4,0,9,2,고흥군,984850.0,1642950.0,True,-0.4370194590557719,-0.5148400149209998,1.9456875948269248,2.6217867700137054,-3.235596656397087,89
다라813984,19,48,0,0,0,곡성군,981350.0,1698450.0,True,5.099044798175134,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,5.108910044352877,1
다라811982,7,33,0,1,0,곡성군,981150.0,1698250.0,True,3.3259678569915074,-0.4334607234315054,0.9106416928094865,-0.4313310928137537,2.652851833562136,2
다라670979,8,0,2,0,1,곡성군,967050.0,1697950.0,True,-0.5748014136124696,3.585902348387908,-0.45532084640474313,1.4018260516446994,2.53784833215546,3
다라775818,14,5,2,0,2,곡성군,977550.0,1681850.0,True,0.01622423344873911,3.585902348387908,-0.45532084640474313,3.2349831961031525,2.212295406987442,4
다라666978,8,6,1,0,0,곡성군,966650.0,1697850.0,True,0.13442936286098084,1.5762208124782013,-0.45532084640474313,-0.4313310928137537,2.1539761449484303,5
다라669977,12,5,1,0,0,곡성군,966950.0,1697750.0,True,0.01622423344873911,1.5762208124782013,-0.45532084640474313,-0.4313310928137537,2.0357710155361888,6
다라667978,26,4,1,0,0,곡성군,966750.0,1697850.0,True,-0.10198089596350263,1.5762208124782013,-0.45532084640474313,-0.4313310928137537,1.917565886123947,7
다라815985,11,20,0,0,0,곡성군,981550.0,1698550.0,True,1.789301174632365,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,1.7991664208101081,8
다라776818,6,1,1,0,0,곡성군,977650.0,1681850.0,True,-0.45659628420022785,1.5762208124782013,-0.45532084640474313,-0.4313310928137537,1.562950497887222,9
다라669980,5,1,1,0,0,곡성군,966950.0,1698050.0,True,-0.45659628420022785,1.5762208124782013,-0.45532084640474313,-0.4313310928137537,1.562950497887222,9
다라666980,7,0,1,0,0,곡성군,966650.0,1698050.0,True,-0.5748014136124696,1.5762208124782013,-0.45532084640474313,-0.4313310928137537,1.4447453684749803,10
다라669979,13,16,0,0,0,곡성군,966950.0,1697950.0,True,1.316480656983398,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,1.326345903161141,11
다라811983,13,16,0,0,0,곡성군,981150.0,1698350.0,True,1.316480656983398,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,1.326345903161141,11
다라813983,14,7,0,0,0,곡성군,981350.0,1698350.0,True,0.2526344922732226,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,0.26249973845096564,12
다라812983,39,6,0,0,0,곡성군,981250.0,1698350.0,True,0.13442936286098084,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,0.14429460903872388,13
다라8198,8,5,0,0,0,곡성군,981500.0,1698500.0,True,0.01622423344873911,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,0.02608947962648217,14
다라812982,16,4,0,0,0,곡성군,981250.0,1698250.0,True,-0.10198089596350263,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.09211564978575959,15
다라775817,15,4,0,0,0,곡성군,977550.0,1681750.0,True,-0.10198089596350263,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.09211564978575959,15
다라666977,8,4,0,0,0,곡성군,966650.0,1697750.0,True,-0.10198089596350263,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.09211564978575959,15
다라667979,7,4,0,0,0,곡성군,966750.0,1697950.0,True,-0.10198089596350263,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.09211564978575959,15
다마716011,7,4,0,0,0,곡성군,971650.0,1701150.0,True,-0.10198089596350263,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.09211564978575959,15
다라816985,8,3,0,0,0,곡성군,981650.0,1698550.0,True,-0.22018602537574436,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.2103207791980013,16
다라669978,11,2,0,0,0,곡성군,966950.0,1697850.0,True,-0.3383911547879861,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.328525908610243,17
다라813981,7,2,0,0,0,곡성군,981350.0,1698150.0,True,-0.3383911547879861,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.328525908610243,17
다라809985,15,1,0,0,0,곡성군,980950.0,1698550.0,True,-0.45659628420022785,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.4467310380224848,18
다라825980,14,1,0,0,0,곡성군,982550.0,1698050.0,True,-0.45659628420022785,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.4467310380224848,18
다라812984,14,1,0,0,0,곡성군,981250.0,1698450.0,True,-0.45659628420022785,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.4467310380224848,18
다라670978,13,1,0,0,0,곡성군,967050.0,1697850.0,True,-0.45659628420022785,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.4467310380224848,18
다라818986,9,1,0,0,0,곡성군,981850.0,1698650.0,True,-0.45659628420022785,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.4467310380224848,18
다라810984,9,1,0,0,0,곡성군,981050.0,1698450.0,True,-0.45659628420022785,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.4467310380224848,18
다라673979,8,1,0,0,0,곡성군,967350.0,1697950.0,True,-0.45659628420022785,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.4467310380224848,18
다라776817,7,1,0,0,0,곡성군,977650.0,1681750.0,True,-0.45659628420022785,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.4467310380224848,18
다라817982,24,0,0,0,0,곡성군,981750.0,1698250.0,True,-0.5748014136124696,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.5649361674347266,19
다마779016,8,0,0,0,0,곡성군,977950.0,1701650.0,True,-0.5748014136124696,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.5649361674347266,19
다라684960,8,0,0,0,0,곡성군,968450.0,1696050.0,True,-0.5748014136124696,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.5649361674347266,19
다라818995,8,0,0,0,0,곡성군,981850.0,1699550.0,True,-0.5748014136124696,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.5649361674347266,19
다라811980,7,0,0,0,0,곡성군,981150.0,1698050.0,True,-0.5748014136124696,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.5649361674347266,19
다라824978,6,0,0,0,0,곡성군,982450.0,1697850.0,True,-0.5748014136124696,-0.4334607234315054,-0.45532084640474313,-0.4313310928137537,-0.5649361674347266,19
다라775819,11,11,0,2,0,곡성군,977550.0,1681950.0,True,0.7254550099221895,-0.4334607234315054,2.276604232023716,-0.4313310928137537,-0.630642283114297,20
다라813982,11,3,0,1,0,곡성군,981350.0,1698250.0,True,-0.22018602537574436,-0.4334607234315054,0.9106416928094865,-0.4313310928137537,-0.893302048805116,21
다라816986,14,1,0,1,0,곡성군,981650.0,1698650.0,True,-0.45659628420022785,-0.4334607234315054,0.9106416928094865,-0.4313310928137537,-1.1297123076295996,22
다라668979,27,3,1,3,1,곡성군,966850.0,1697950.0,True,-0.22018602537574436,1.5762208124782013,3.642566771237945,1.4018260516446994,-1.1661616243388653,23
다라668978,15,0,0,1,0,곡성군,966850.0,1697850.0,True,-0.5748014136124696,-0.4334607234315054,0.9106416928094865,-0.4313310928137537,-1.2479174370418413,24
다라665976,7,1,0,0,1,곡성군,966550.0,1697650.0,True,-0.45659628420022785,-0.4334607234315054,-0.45532084640474313,1.4018260516446994,-1.3633096102517115,25
다라831973,6,0,0,0,1,곡성군,983150.0,1697350.0,True,-0.5748014136124696,-0.4334607234315054,-0.45532084640474313,1.4018260516446994,-1.4815147396639532,26
다라835839,8,3,0,2,0,곡성군,983550.0,1683950.0,True,-0.22018602537574436,-0.4334607234315054,2.276604232023716,-0.4313310928137537,-1.576283318412231,27
다라814984,21,3,0,1,1,곡성군,981450.0,1698450.0,True,-0.22018602537574436,-0.4334607234315054,0.9106416928094865,1.4018260516446994,-1.8098806210343426,28
다라667977,8,2,0,1,1,곡성군,966750.0,1697750.0,True,-0.3383911547879861,-0.4334607234315054,0.9106416928094865,1.4018260516446994,-1.9280857504465845,29
다라672979,5,4,0,3,0,곡성군,967250.0,1697950.0,True,-0.10198089596350263,-0.4334607234315054,3.642566771237945,-0.4313310928137537,-2.1410594586071037,30
다라815982,9,2,0,0,2,곡성군,981550.0,1698250.0,True,-0.3383911547879861,-0.4334607234315054,-0.45532084640474313,3.2349831961031525,-2.161683053068696,31
다라812981,20,7,0,1,2,곡성군,981250.0,1698150.0,True,0.2526344922732226,-0.4334607234315054,0.9106416928094865,3.2349831961031525,-2.253638675614602,32
라라171610,52,90,18,3,0,광양시,1017150.0,1661050.0,True,4.275888634253828,4.4736960279384,0.9058036275146392,-0.30692490702242564,8.450145301946122,1
라라179601,75,119,13,4,0,광양시,1017950.0,1660150.0,True,5.928356759697083,3.084292284173081,1.4442931856040508,-0.30692490702242564,8.443964904579353,2
라라173598,24,34,22,0,0,광양시,1017350.0,1659850.0,True,1.0849157023634062,5.585219022950657,-0.7096650467535953,-0.30692490702242564,7.178429702202074,3
라라178602,32,88,11,1,0,광양시,1017850.0,1660250.0,True,4.161925315257742,2.528530786666953,-0.17117548866418383,-0.30692490702242564,6.929506299768,4
라라179602,34,97,10,3,0,광양시,1017950.0,1660250.0,True,4.674760250740131,2.250650037913889,0.9058036275146392,-0.30692490702242564,6.625970928407913,5
라라177603,28,13,23,0,0,광양시,1017750.0,1660350.0,True,-0.11169914709550197,5.8630997717037205,-0.7096650467535953,-0.30692490702242564,6.2596956014962295,6
라라076649,44,39,10,0,0,광양시,1007650.0,1664950.0,True,1.3698239998536224,2.250650037913889,-0.7096650467535953,-0.30692490702242564,4.128769014655522,7
라라177609,29,24,10,0,0,광양시,1017750.0,1660950.0,True,0.5150991073829738,2.250650037913889,-0.7096650467535953,-0.30692490702242564,3.2740441221848733,8
라라059637,21,21,10,0,0,광양시,1005950.0,1663750.0,True,0.34415412888884406,2.250650037913889,-0.7096650467535953,-0.30692490702242564,3.1030991436907436,9
라라180601,39,29,7,0,0,광양시,1018050.0,1660150.0,True,0.80000740487319,1.417007791654697,-0.7096650467535953,-0.30692490702242564,2.7253101734158975,10
라라180596,22,34,4,0,0,광양시,1018050.0,1659650.0,True,1.0849157023634062,0.5833655453955051,-0.7096650467535953,-0.30692490702242564,2.176576224646922,11
라라081641,17,16,7,0,0,광양시,1008150.0,1664150.0,True,0.05924583139862779,1.417007791654697,-0.7096650467535953,-0.30692490702242564,1.9845485999413353,12
라라179603,28,39,3,2,0,광양시,1017950.0,1660350.0,True,1.3698239998536224,0.3054847966424412,0.3673140694252277,-0.30692490702242564,1.6451142152946625,13
라라067632,20,38,4,3,0,광양시,1006750.0,1663250.0,True,1.3128423403555791,0.5833655453955051,0.9058036275146392,-0.30692490702242564,1.5967685255049775,14
라라061636,28,23,4,0,0,광양시,1006150.0,1663650.0,True,0.45811744788493053,0.5833655453955051,-0.7096650467535953,-0.30692490702242564,1.5497779701684462,15
라라060629,36,3,8,0,0,광양시,1006050.0,1662950.0,True,-0.6815157420759345,1.694888540407761,-0.7096650467535953,-0.30692490702242564,1.5216677752198369,16
라라200630,22,71,0,7,0,광양시,1020050.0,1663050.0,True,3.1932371037910063,-0.5281574496167507,3.0597618598722853,-0.30692490702242564,1.2886611777493258,17
라라180603,35,23,3,0,0,광양시,1018050.0,1660350.0,True,0.45811744788493053,0.3054847966424412,-0.7096650467535953,-0.30692490702242564,1.2718972214153823,18
라라060635,17,28,1,0,0,광양시,1006050.0,1663550.0,True,0.7430257453751468,-0.25027670086368675,-0.7096650467535953,-0.30692490702242564,1.0010440213994705,19
라라177602,21,18,3,0,0,광양시,1017750.0,1660250.0,True,0.1732091503947143,0.3054847966424412,-0.7096650467535953,-0.30692490702242564,0.9869889239251659,20
라라171614,18,13,4,0,0,광양시,1017150.0,1661450.0,True,-0.11169914709550197,0.5833655453955051,-0.7096650467535953,-0.30692490702242564,0.9799613751880136,21
라라172610,33,40,2,4,0,광양시,1017250.0,1661050.0,True,1.4268056593516658,0.02760404788937723,1.4442931856040508,-0.30692490702242564,0.8857255679502305,22
라라060636,18,25,2,1,0,광양시,1006050.0,1663650.0,True,0.572080766881017,0.02760404788937723,-0.17117548866418383,-0.30692490702242564,0.838735012613699,23
라라181605,35,19,2,0,0,광양시,1018150.0,1660550.0,True,0.23019080989275753,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,0.7660898346701452,24
라라173617,20,23,2,1,0,광양시,1017350.0,1661750.0,True,0.45811744788493053,0.02760404788937723,-0.17117548866418383,-0.30692490702242564,0.7247716936176125,25
라라181603,66,18,2,0,0,광양시,1018150.0,1660350.0,True,0.1732091503947143,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,0.709108175172102,26
라라201630,31,22,2,1,0,광양시,1020150.0,1663050.0,True,0.4011357883868873,0.02760404788937723,-0.17117548866418383,-0.30692490702242564,0.6677900341195693,27
라라181598,30,21,3,2,0,광양시,1018150.0,1659850.0,True,0.34415412888884406,0.3054847966424412,0.3673140694252277,-0.30692490702242564,0.6194443443298843,28
라라181606,52,15,2,0,0,광양시,1018150.0,1660650.0,True,0.002264171900584537,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,0.5381631966779723,29
라라178601,29,38,3,6,0,광양시,1017850.0,1660150.0,True,1.3128423403555791,0.3054847966424412,2.521272301782874,-0.30692490702242564,0.5111534396177961,30
라라082640,62,9,3,0,0,광양시,1008250.0,1664050.0,True,-0.339625785087675,0.3054847966424412,-0.7096650467535953,-0.30692490702242564,0.4741539884427767,31
라라180602,28,32,2,4,0,광양시,1018050.0,1660250.0,True,0.9709523833673197,0.02760404788937723,1.4442931856040508,-0.30692490702242564,0.4298722919658843,32
라라075649,18,13,2,0,0,광양시,1007550.0,1664950.0,True,-0.11169914709550197,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,0.4241998776818857,33
라라170611,28,21,0,0,0,광양시,1017050.0,1661150.0,True,0.34415412888884406,-0.5281574496167507,-0.7096650467535953,-0.30692490702242564,0.3242916561601038,34
라라173599,17,11,3,1,0,광양시,1017350.0,1659950.0,True,-0.22566246609158847,0.3054847966424412,-0.17117548866418383,-0.30692490702242564,0.3188725283941575,35
라라079644,17,16,1,0,0,광양시,1007950.0,1664450.0,True,0.05924583139862779,-0.25027670086368675,-0.7096650467535953,-0.30692490702242564,0.3172641074229515,36
라라177593,41,1,4,0,0,광양시,1017750.0,1659350.0,True,-0.7954790610720209,0.5833655453955051,-0.7096650467535953,-0.30692490702242564,0.2961814612114947,37
라라181595,28,10,2,0,0,광양시,1018150.0,1659550.0,True,-0.2826441255896317,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,0.253254899187756,38
라라203630,26,10,2,0,0,광양시,1020350.0,1663050.0,True,-0.2826441255896317,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,0.253254899187756,38
라라182599,25,10,2,0,0,광양시,1018250.0,1659950.0,True,-0.2826441255896317,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,0.253254899187756,38
라라198632,19,24,1,2,0,광양시,1019850.0,1663250.0,True,0.5150991073829738,-0.25027670086368675,0.3673140694252277,-0.30692490702242564,0.23462782531788604,39
라라076650,18,19,2,2,0,광양시,1007650.0,1665050.0,True,0.23019080989275753,0.02760404788937723,0.3673140694252277,-0.30692490702242564,0.2276002765807337,40
라라182659,24,9,2,0,0,광양시,1018250.0,1665950.0,True,-0.339625785087675,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,0.19627323968971275,41
라라074638,16,9,2,0,0,광양시,1007450.0,1663850.0,True,-0.339625785087675,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,0.19627323968971275,41
라라181591,18,4,3,0,0,광양시,1018150.0,1659150.0,True,-0.6245340825778912,0.3054847966424412,-0.7096650467535953,-0.30692490702242564,0.18924569095256047,42
라라070633,17,18,0,0,0,광양시,1007050.0,1663350.0,True,0.1732091503947143,-0.5281574496167507,-0.7096650467535953,-0.30692490702242564,0.15334667766597407,43
라라181607,41,13,1,0,0,광양시,1018150.0,1660750.0,True,-0.11169914709550197,-0.25027670086368675,-0.7096650467535953,-0.30692490702242564,0.1463191289288218,44
라라073651,18,13,1,0,0,광양시,1007350.0,1665150.0,True,-0.11169914709550197,-0.25027670086368675,-0.7096650467535953,-0.30692490702242564,0.1463191289288218,44
라라081642,18,13,1,0,0,광양시,1008150.0,1664250.0,True,-0.11169914709550197,-0.25027670086368675,-0.7096650467535953,-0.30692490702242564,0.1463191289288218,44
라라171611,19,27,1,3,0,광양시,1017150.0,1661150.0,True,0.6860440858771035,-0.25027670086368675,0.9058036275146392,-0.30692490702242564,0.13632802476731,45
라라081640,22,36,1,5,0,광양시,1008150.0,1664050.0,True,1.1988790213594926,-0.25027670086368675,1.9827827436934624,-0.30692490702242564,0.11067340216028745,46
라라180599,17,17,0,0,0,광양시,1018050.0,1659950.0,True,0.11622749089667105,-0.5281574496167507,-0.7096650467535953,-0.30692490702242564,0.09636501816793083,47
라라076644,25,12,1,0,0,광양시,1007650.0,1664450.0,True,-0.16868080659354523,-0.25027670086368675,-0.7096650467535953,-0.30692490702242564,0.0893374694307785,48
라라203600,21,7,2,0,0,광양시,1020350.0,1660050.0,True,-0.45358910408376146,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,0.08230992069362628,49
라라175622,30,11,1,0,0,광양시,1017550.0,1662250.0,True,-0.22566246609158847,-0.25027670086368675,-0.7096650467535953,-0.30692490702242564,0.03235580993273526,50
라라077646,27,11,1,0,0,광양시,1007750.0,1664650.0,True,-0.22566246609158847,-0.25027670086368675,-0.7096650467535953,-0.30692490702242564,0.03235580993273526,50
라라170610,17,25,0,2,0,광양시,1017050.0,1661050.0,True,0.572080766881017,-0.5281574496167507,0.3673140694252277,-0.30692490702242564,0.013728736062865315,51
라라183601,20,5,2,0,0,광양시,1018350.0,1660150.0,True,-0.567552423079848,0.02760404788937723,-0.7096650467535953,-0.30692490702242564,-0.031653398302460306,52
라라172609,33,19,0,1,0,광양시,1017250.0,1660950.0,True,0.23019080989275753,-0.5281574496167507,-0.17117548866418383,-0.30692490702242564,-0.058916441880688425,53
라라197633,32,19,0,1,0,광양시,1019750.0,1663350.0,True,0.23019080989275753,-0.5281574496167507,-0.17117548866418383,-0.30692490702242564,-0.058916441880688425,53
라라099640,25,19,0,1,0,광양시,1009950.0,1664050.0,True,0.23019080989275753,-0.5281574496167507,-0.17117548866418383,-0.30692490702242564,-0.058916441880688425,53
라라170607,17,9,3,2,0,광양시,1017050.0,1660750.0,True,-0.339625785087675,0.3054847966424412,0.3673140694252277,-0.30692490702242564,-0.06433556964663481,54
